row_id,case_id,process_name,sub_process,activity_id,activity_name,performer_id,performer_type,application_used,start_time,end_time,activity_duration_min,is_manual,automation_possible,automation_type,automation_coverage_pct,manual_effort_min,error_flag,error_type,rework_flag,rework_count,sla_met,sla_delay_hours,tat_hours,employee_role,team_name,region,transaction_amount,cost_per_case,created_at,created_by
87,CASE-274739,HR,Payroll,ACT-1710601,Process Onboarding,EMP-6776,Human,Excel,19-06-2025 05:56,06:48.6,10.46,TRUE,FALSE,,0,10.46,FALSE,,FALSE,0,TRUE,0,0.474,Associate,CBS_AR_Team,India,,0.55,19-06-2025 05:37,EMP-2001
88,CASE-811027,Supply Chain,Procurement,ACT-2127988,Post Journal,EMP-7001,Human,Workday,30-05-2025 00:27,35:48.2,8.12,TRUE,FALSE,,0,8.12,TRUE,Validation Failure,TRUE,2,TRUE,0,1.623,SME,CBS_Payroll_Team,EU,,0.55,29-05-2025 23:46,EMP-1001
89,CASE-361736,Supply Chain,Procurement,ACT-4121368,Receive Goods,EMP-7340,Human,Excel,16-02-2025 01:36,54:10.6,17.46,TRUE,TRUE,API,69.84,17.46,FALSE,,FALSE,0,TRUE,0,2.739,Approver,CBS_AP_Team,India,,1.74,15-02-2025 23:46,ingest_job_v1
90,CASE-574001,F&A,MonthEndClose,ACT-6361793,Approve Invoice,EMP-2063,Human,Excel,30-07-2025 21:24,29:18.6,5.11,TRUE,TRUE,API,82.37,5.11,FALSE,,FALSE,0,TRUE,0,3.794,Analyst,CBS_AR_Team,India,,0.5,30-07-2025 20:53,EMP-1002
91,CASE-127560,F&A,Payroll,ACT-3177199,Process Onboarding,EMP-2412,Human,SAP ECC,01-05-2025 10:47,48:55.2,1.02,TRUE,FALSE,,0,1.02,FALSE,,FALSE,0,TRUE,0,1.66,Analyst,CBS_HR_Team,EU,2550.27,0.5,01-05-2025 09:19,EMP-2001
92,CASE-461249,F&A,AR,ACT-3164813,Update Inventory,EMP-1907,Human,CustomPortal,18-02-2025 13:15,25:54.4,9.99,TRUE,FALSE,,0,9.99,FALSE,,FALSE,0,FALSE,10.9,0.814,Sr Analyst,CBS_AP_Team,EU,,0.64,18-02-2025 12:49,EMP-2001
93,CASE-387782,F&A,Payroll,ACT-9950276,Update Payroll,EMP-3762,Human,Excel,14-08-2025 20:01,12:29.4,11.44,TRUE,TRUE,,63.08,11.44,FALSE,,FALSE,0,FALSE,2.073,1.541,Associate,CBS_SC_Team,EU,,0.5,14-08-2025 18:37,ingest_job_v2
94,CASE-904214,HR,Hiring,ACT-5859883,Process Onboarding,EMP-5949,Human,PeopleSoft,06-04-2025 10:25,32:14.4,6.59,TRUE,FALSE,,0,6.59,FALSE,,FALSE,0,TRUE,0,0.402,Manager,CBS_HR_Team,India,,0.5,06-04-2025 09:41,EMP-2001
95,CASE-250647,F&A,Payroll,ACT-6794356,Receive Goods,SYSTEM-26,System,CustomPortal,25-05-2025 05:41,52:52.4,11.79,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.621,System,CBS_AP_Team,EU,9019.44,0.5,25-05-2025 04:51,EMP-2001
96,CASE-538446,F&A,AR,ACT-6493461,Schedule Shipment,SYSTEM-50,System,Oracle EBS,24-10-2025 16:48,24-10-2025 16:53,5.45,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.958,System,CBS_HR_Team,India,1846.48,0.5,24-10-2025 16:20,EMP-2001
97,CASE-470037,F&A,Payroll,ACT-8895137,Process Onboarding,EMP-1133,Human,CustomPortal,12-02-2025 01:56,02:38.2,5.92,TRUE,FALSE,,0,5.92,FALSE,,FALSE,0,TRUE,0,3.154,SME,CBS_Payroll_Team,India,11427.12,0.5,12-02-2025 01:06,EMP-2001
98,CASE-572230,Supply Chain,Inventory,ACT-2993318,Schedule Shipment,EMP-2584,Human,PeopleSoft,26-05-2025 06:27,32:05.6,4.46,TRUE,TRUE,API,74.17,4.46,FALSE,,FALSE,0,TRUE,0,2.111,Approver,CBS_Payroll_Team,EU,,0.5,26-05-2025 05:20,EMP-1002
99,CASE-256175,HR,Onboarding,ACT-6344047,Validate Candidate,EMP-5902,Human,Excel,11-05-2025 23:13,11-05-2025 23:14,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,1.968,Analyst,CBS_Payroll_Team,EU,,0.5,11-05-2025 21:46,ingest_job_v1
100,CASE-536774,HR,Hiring,ACT-8962302,Update Payroll,EMP-4728,Human,Email,21-01-2025 06:39,40:47.6,0.91,TRUE,FALSE,,0,0.91,FALSE,,FALSE,0,TRUE,0,2.531,Approver,CBS_AR_Team,India,,0.5,21-01-2025 05:25,ingest_job_v1
101,CASE-300051,F&A,Payroll,ACT-3540594,Schedule Interview,EMP-4340,Human,PeopleSoft,15-07-2025 05:17,15-07-2025 05:18,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,3.5,Sr Analyst,CBS_HR_Team,US,2804.75,0.5,15-07-2025 04:28,EMP-1001
102,CASE-281594,F&A,Payroll,ACT-6943949,Approve Leave,EMP-5331,Human,Excel,08-07-2025 08:53,01:13.4,8.09,TRUE,TRUE,Workflow,33.72,8.09,FALSE,,FALSE,0,FALSE,37.039,3.901,Manager,CBS_Payroll_Team,EU,,0.62,08-07-2025 08:08,EMP-2001
103,CASE-934042,Supply Chain,Inventory,ACT-7370211,Approve Invoice,BOT-504,Bot,CustomPortal,15-05-2025 08:53,56:18.2,3.02,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.269,Bot,CBS_AP_Team,EU,,0.5,15-05-2025 06:54,EMP-1002
104,CASE-787836,F&A,MonthEndClose,ACT-4390138,Reconcile Account,BOT-377,Bot,Excel,28-09-2025 16:47,52:52.8,5.68,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.058,Bot,CBS_AR_Team,India,18108.42,0.5,28-09-2025 16:34,EMP-1002
105,CASE-446337,Supply Chain,Procurement,ACT-3306314,Create Purchase Order,EMP-3587,Human,PeopleSoft,11-09-2025 21:24,11-09-2025 21:43,19.05,TRUE,FALSE,,0,19.05,FALSE,,FALSE,0,TRUE,0,2.227,Sr Analyst,CBS_Payroll_Team,US,,1.85,11-09-2025 21:16,ingest_job_v1
106,CASE-783984,HR,Hiring,ACT-3937099,Resolve Exception,EMP-3880,Human,SAP ECC,22-11-2025 01:58,01:00.4,2.29,TRUE,TRUE,AI,25.84,2.29,FALSE,,FALSE,0,TRUE,0,3.527,Sr Analyst,CBS_SC_Team,US,,0.5,22-11-2025 01:44,EMP-1001
107,CASE-398384,F&A,MonthEndClose,ACT-3251501,Resolve Exception,BOT-579,Bot,Workday,17-03-2025 05:07,12:09.8,4.23,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.393,Bot,CBS_Payroll_Team,EU,14386.03,0.5,17-03-2025 03:54,ingest_job_v2
108,CASE-284019,HR,Leaves,ACT-8175669,Schedule Shipment,EMP-2421,Human,PeopleSoft,18-09-2025 05:55,05:15.8,70.26268558,TRUE,FALSE,,0,70.26,FALSE,,FALSE,0,TRUE,0,1.198,Sr Analyst,CBS_Payroll_Team,EU,,4.11,18-09-2025 04:40,EMP-2001
109,CASE-111991,F&A,Payroll,ACT-4964499,Receive Goods,EMP-2936,Human,PeopleSoft,30-04-2025 11:38,40:36.8,2.08,TRUE,TRUE,,52.71,2.08,FALSE,,FALSE,0,TRUE,0,2.849,SME,CBS_AR_Team,India,18326.8,0.5,30-04-2025 11:20,EMP-1002
110,CASE-260626,F&A,Payroll,ACT-8899184,Schedule Interview,BOT-921,Bot,Email,17-11-2025 23:10,11:34.4,0.64,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.001,Bot,CBS_HR_Team,US,,0.5,17-11-2025 21:39,EMP-1001
111,CASE-181896,Supply Chain,Procurement,ACT-9480665,Validate Invoice,EMP-9792,Human,Oracle EBS,06-03-2025 05:35,38:34.4,2.74,TRUE,TRUE,Script,47.56,2.74,FALSE,,FALSE,0,TRUE,0,2.913,Manager,CBS_AP_Team,EU,,0.5,06-03-2025 05:18,EMP-2001
112,CASE-535604,F&A,AP,ACT-8757420,Approve Leave,EMP-6049,Human,Email,09-01-2025 18:54,56:19.6,1.41,TRUE,TRUE,RPA,73.39,1.41,FALSE,,FALSE,0,TRUE,0,0.205,Analyst,CBS_HR_Team,India,19882.77,0.5,09-01-2025 18:17,EMP-1002
113,CASE-288724,Supply Chain,Logistics,ACT-7416943,Validate Candidate,EMP-7184,Human,PeopleSoft,01-02-2025 11:59,20:16.4,21.24,TRUE,FALSE,,0,21.24,FALSE,,FALSE,0,TRUE,0,2.511,Approver,CBS_SC_Team,EU,,1.08,01-02-2025 10:51,ingest_job_v2
114,CASE-863214,Supply Chain,Procurement,ACT-1381435,Update Inventory,SYSTEM-69,System,Email,07-10-2025 14:26,39:41.6,13.21,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.348,System,CBS_Payroll_Team,India,,0.58,07-10-2025 13:50,ingest_job_v2
115,CASE-860242,Supply Chain,Procurement,ACT-8033690,Update Inventory,EMP-1256,Human,Oracle EBS,22-03-2025 08:49,57:12.8,8.03,TRUE,TRUE,Script,12.85,8.03,FALSE,,FALSE,0,TRUE,0,2.947,Manager,CBS_HR_Team,India,,0.65,22-03-2025 07:39,ingest_job_v2
116,CASE-891030,Supply Chain,Procurement,ACT-9453969,Post Journal,SYSTEM-39,System,CustomPortal,12-10-2025 10:14,30:37.6,16.41,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.583,System,CBS_AR_Team,EU,,1.42,12-10-2025 08:21,ingest_job_v2
117,CASE-792282,HR,Leaves,ACT-5616316,Process Payment,EMP-3869,Human,Email,21-09-2025 22:24,37:35.2,13.02,TRUE,FALSE,,0,13.02,FALSE,,FALSE,0,TRUE,0,3.983,Sr Analyst,CBS_HR_Team,EU,,1.09,21-09-2025 22:04,EMP-1001
118,CASE-494747,F&A,MonthEndClose,ACT-4780654,Reconcile Account,EMP-3365,Human,CustomPortal,30-06-2025 03:42,30-06-2025 03:44,1.65,TRUE,FALSE,,0,1.65,FALSE,,FALSE,0,TRUE,0,2.257,Manager,CBS_Payroll_Team,India,4106.57,0.5,30-06-2025 02:33,ingest_job_v2
119,CASE-154040,F&A,AP,ACT-2221118,Schedule Shipment,EMP-4555,Human,PeopleSoft,23-03-2025 10:59,23-03-2025 11:17,17.85,TRUE,TRUE,RPA,28,17.85,FALSE,,FALSE,0,TRUE,0,3.263,Associate,CBS_SC_Team,US,,1.67,23-03-2025 10:32,EMP-1002
120,CASE-350956,HR,Payroll,ACT-8822384,Schedule Interview,EMP-6886,Human,Workday,12-04-2025 21:55,12-04-2025 22:02,6.2,TRUE,TRUE,AI,49.61,6.2,FALSE,,FALSE,0,TRUE,0,2.993,Approver,CBS_Payroll_Team,EU,,0.5,12-04-2025 21:02,ingest_job_v1
121,CASE-689849,Supply Chain,Order Fulfillment,ACT-5375063,Validate Invoice,EMP-7841,Human,Workday,01-03-2025 12:34,47:48.8,13.18,TRUE,TRUE,Workflow,42.29,13.18,FALSE,,FALSE,0,TRUE,0,2.217,Sr Analyst,CBS_HR_Team,US,,1.01,01-03-2025 11:11,EMP-1002
122,CASE-583214,F&A,Payroll,ACT-3348114,Post Journal,EMP-9000,Human,Oracle EBS,30-07-2025 21:04,23:00.6,18.11,TRUE,FALSE,,0,18.11,FALSE,,FALSE,0,TRUE,0,2.398,Analyst,CBS_HR_Team,India,16369.02,0.52,30-07-2025 19:16,ingest_job_v2
123,CASE-171269,Supply Chain,Procurement,ACT-9484790,Reconcile Account,EMP-1990,Human,Excel,06-09-2025 00:03,06:43.6,3.06,TRUE,FALSE,,0,3.06,FALSE,,FALSE,0,TRUE,0,2.002,Analyst,CBS_AP_Team,US,,0.5,05-09-2025 22:30,EMP-1001
124,CASE-661762,Supply Chain,Procurement,ACT-8223819,Approve Leave,BOT-283,Bot,SAP ECC,07-02-2025 17:42,43:32.8,0.93,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.979,Bot,CBS_Payroll_Team,EU,,0.5,07-02-2025 16:00,EMP-1002
125,CASE-182857,F&A,MonthEndClose,ACT-5080351,Process Onboarding,SYSTEM-38,System,Workday,23-09-2025 23:43,45:52.2,2.07,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,4.001,System,CBS_HR_Team,India,8135.3,0.5,23-09-2025 22:21,ingest_job_v1
126,CASE-836986,F&A,MonthEndClose,ACT-8279795,Schedule Shipment,EMP-6427,Human,Excel,07-02-2025 08:50,54:39.6,4.46,TRUE,FALSE,,0,4.46,FALSE,,FALSE,0,TRUE,0,3.679,Associate,CBS_Payroll_Team,US,5458.35,0.5,07-02-2025 07:37,ingest_job_v1
127,CASE-288066,Supply Chain,Inventory,ACT-4475536,Validate Invoice,EMP-7525,Human,SAP ECC,27-04-2025 13:27,41:23.8,13.63,TRUE,TRUE,Workflow,58.17,13.63,FALSE,,FALSE,0,TRUE,0,2.935,Associate,CBS_AR_Team,US,,0.73,27-04-2025 11:54,ingest_job_v1
128,CASE-625119,Supply Chain,Inventory,ACT-2638895,Validate Invoice,EMP-2245,Human,Workday,24-08-2025 08:34,50:39.2,15.77,TRUE,FALSE,,0,15.77,FALSE,,FALSE,0,TRUE,0,1.85,Sr Analyst,CBS_HR_Team,EU,,0.5,24-08-2025 08:04,EMP-1001
129,CASE-679902,Supply Chain,Logistics,ACT-7376562,Post Journal,EMP-5839,Human,CustomPortal,07-04-2025 01:04,07-04-2025 01:05,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,0.625,Associate,CBS_HR_Team,EU,,0.5,07-04-2025 00:17,ingest_job_v1
130,CASE-195966,F&A,Payroll,ACT-7038413,Process Onboarding,BOT-204,Bot,Oracle EBS,04-02-2025 05:40,45:52.2,5.72,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.314,Bot,CBS_SC_Team,EU,7110.59,0.5,04-02-2025 03:49,EMP-1002
131,CASE-112940,F&A,MonthEndClose,ACT-2421022,Update Inventory,EMP-4977,Human,Excel,22-07-2025 17:02,07:05.2,4.32,TRUE,TRUE,AI,24.41,4.32,FALSE,,FALSE,0,TRUE,0,1.146,Analyst,CBS_Payroll_Team,EU,5555.44,0.5,22-07-2025 16:30,EMP-1002
132,CASE-722651,HR,Leaves,ACT-3273137,Approve Invoice,EMP-7483,Human,Workday,24-11-2025 04:24,26:19.6,2.01,TRUE,FALSE,,0,2.01,FALSE,,FALSE,0,TRUE,0,1.352,Associate,CBS_SC_Team,India,,0.5,24-11-2025 03:45,EMP-1001
133,CASE-732512,Supply Chain,Order Fulfillment,ACT-6271120,Process Onboarding,EMP-7524,Human,Workday,24-04-2025 12:29,30:38.2,1.02,TRUE,FALSE,,0,1.02,FALSE,,FALSE,0,TRUE,0,3.145,Manager,CBS_Payroll_Team,India,,0.5,24-04-2025 10:29,EMP-2001
134,CASE-309505,HR,Onboarding,ACT-1451577,Create Purchase Order,SYSTEM-69,System,Email,23-03-2025 18:03,23-03-2025 18:07,3.3,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.22,System,CBS_HR_Team,US,,0.5,23-03-2025 16:59,ingest_job_v2
135,CASE-764100,F&A,Payroll,ACT-3586094,Create Purchase Order,EMP-7176,Human,SAP ECC,24-06-2025 17:36,24-06-2025 17:59,22.9,TRUE,FALSE,,0,22.9,FALSE,,FALSE,0,TRUE,0,1.985,SME,CBS_AP_Team,EU,,1.76,24-06-2025 16:06,EMP-2001
136,CASE-722665,HR,Hiring,ACT-5164624,Approve Invoice,EMP-6816,Human,Oracle EBS,09-09-2025 14:28,31:39.2,3.12,TRUE,FALSE,,0,3.12,FALSE,,FALSE,0,TRUE,0,2.632,Sr Analyst,CBS_HR_Team,India,,0.5,09-09-2025 14:26,ingest_job_v1
137,CASE-371306,F&A,AR,ACT-7276684,Process Onboarding,EMP-9199,Human,Oracle EBS,15-05-2025 07:19,15-05-2025 07:25,5.85,TRUE,FALSE,,0,5.85,FALSE,,FALSE,0,TRUE,0,3.78,Sr Analyst,CBS_Payroll_Team,EU,,0.5,15-05-2025 06:20,ingest_job_v2
138,CASE-646428,F&A,MonthEndClose,ACT-8351204,Approve Invoice,EMP-8412,Human,Workday,27-01-2025 10:06,16:18.6,9.71,TRUE,TRUE,,19.78,9.71,FALSE,,FALSE,0,TRUE,0,2.754,Approver,CBS_SC_Team,India,19678.81,0.5,27-01-2025 09:23,EMP-2001
139,CASE-547080,Supply Chain,Order Fulfillment,ACT-7795568,Update Inventory,EMP-4053,Human,Email,13-09-2025 14:33,36:50.2,3.62,TRUE,TRUE,RPA,72.68,3.62,FALSE,,FALSE,0,TRUE,0,1.859,Approver,CBS_AR_Team,EU,,0.5,13-09-2025 12:56,ingest_job_v1
140,CASE-705393,F&A,AR,ACT-6469119,Validate Candidate,EMP-2867,Human,Workday,18-09-2025 19:23,51:57.4,28.54,TRUE,FALSE,,0,28.54,FALSE,,FALSE,0,TRUE,0,3.032,Manager,CBS_SC_Team,India,11760.74,1.46,18-09-2025 17:38,EMP-1001
141,CASE-744333,HR,Onboarding,ACT-2977390,Validate Candidate,EMP-2916,Human,Oracle EBS,26-05-2025 07:27,54:08.6,26.26,TRUE,FALSE,,0,26.26,FALSE,,FALSE,0,TRUE,0,2.111,Approver,CBS_HR_Team,US,,1.41,26-05-2025 06:18,ingest_job_v2
142,CASE-681868,F&A,Payroll,ACT-4138993,Post Journal,EMP-8389,Human,Excel,22-01-2025 03:41,43:54.2,2.32,TRUE,FALSE,,0,2.32,FALSE,,FALSE,0,TRUE,0,1.977,Manager,CBS_HR_Team,EU,11253.56,0.5,22-01-2025 02:10,EMP-1002
143,CASE-612438,F&A,AP,ACT-4699871,Update Inventory,EMP-5503,Human,Oracle EBS,29-07-2025 02:52,29-07-2025 02:58,5.5,TRUE,TRUE,AI,58.08,5.5,FALSE,,FALSE,0,TRUE,0,2.073,Sr Analyst,CBS_SC_Team,India,5394.38,0.5,29-07-2025 01:14,EMP-1002
144,CASE-672892,F&A,MonthEndClose,ACT-5152891,Approve Invoice,EMP-1528,Human,PeopleSoft,13-04-2025 09:36,39:46.6,2.86,TRUE,TRUE,RPA,47.32,2.86,FALSE,,FALSE,0,TRUE,0,3.15,Sr Analyst,CBS_SC_Team,US,,0.5,13-04-2025 08:41,ingest_job_v2
145,CASE-746081,F&A,AR,ACT-4471922,Schedule Shipment,BOT-683,Bot,Workday,27-07-2025 01:12,15:39.8,2.68,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.339,Bot,CBS_AP_Team,India,5383.49,0.5,26-07-2025 23:35,EMP-1002
146,CASE-162165,Supply Chain,Order Fulfillment,ACT-3226183,Receive Goods,EMP-6277,Human,CustomPortal,07-04-2025 11:22,07-04-2025 11:23,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,1.966,Manager,CBS_HR_Team,EU,,0.5,07-04-2025 11:12,ingest_job_v1
147,CASE-522419,HR,Payroll,ACT-7191986,Receive Goods,EMP-8996,Human,Workday,15-08-2025 08:13,20:38.2,7.52,TRUE,TRUE,,17.92,7.52,FALSE,,FALSE,0,TRUE,0,2.665,SME,CBS_HR_Team,India,,0.67,15-08-2025 07:18,ingest_job_v2
148,CASE-618746,F&A,Payroll,ACT-3191007,Validate Candidate,EMP-8951,Human,CustomPortal,14-05-2025 19:53,58:42.4,5.59,TRUE,FALSE,,0,5.59,FALSE,,FALSE,0,TRUE,0,0.277,Approver,CBS_HR_Team,EU,,0.5,14-05-2025 19:52,EMP-1002
149,CASE-312146,Supply Chain,Order Fulfillment,ACT-6064462,Resolve Exception,EMP-5489,Human,SAP ECC,12-09-2025 13:12,12-09-2025 13:12,0.5,TRUE,TRUE,RPA,41.61,0.5,FALSE,,FALSE,0,TRUE,0,0.67,Associate,CBS_AR_Team,EU,,0.5,12-09-2025 11:48,ingest_job_v1
150,CASE-837880,F&A,AR,ACT-2307594,Process Onboarding,EMP-4705,Human,Excel,22-09-2025 09:53,56:30.6,2.61,TRUE,TRUE,API,79.45,2.61,FALSE,,FALSE,0,TRUE,0,1.733,Analyst,CBS_AP_Team,EU,7692.25,0.5,22-09-2025 09:05,EMP-1001
151,CASE-243790,F&A,AR,ACT-3396676,Create Purchase Order,EMP-1138,Human,Excel,10-09-2025 18:37,56:45.6,19.11,TRUE,TRUE,API,71.41,19.11,FALSE,,FALSE,0,TRUE,0,0.924,Analyst,CBS_AR_Team,India,17206.25,0.6,10-09-2025 17:21,EMP-1002
152,CASE-468611,Supply Chain,Inventory,ACT-3345961,Update Inventory,EMP-2380,Human,Oracle EBS,04-08-2025 06:01,04:00.4,2.19,TRUE,FALSE,,0,2.19,FALSE,,FALSE,0,FALSE,1.385,1.176,Sr Analyst,CBS_AR_Team,US,,0.5,04-08-2025 04:43,EMP-2001
153,CASE-297810,Supply Chain,Inventory,ACT-1915518,Create Purchase Order,BOT-912,Bot,Oracle EBS,12-07-2025 12:41,12-07-2025 12:42,1.25,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.985,Bot,CBS_AP_Team,EU,,0.5,12-07-2025 10:41,EMP-1001
154,CASE-238394,F&A,MonthEndClose,ACT-3898604,Validate Candidate,BOT-888,Bot,SAP ECC,07-01-2025 19:33,38:45.8,5.38,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.145,Bot,CBS_HR_Team,US,,0.52,07-01-2025 18:56,EMP-2001
155,CASE-904373,F&A,MonthEndClose,ACT-3561552,Approve Invoice,EMP-6077,Human,SAP ECC,18-07-2025 21:42,18-07-2025 22:16,33.95,TRUE,FALSE,,0,33.95,FALSE,,FALSE,0,TRUE,0,1.187,Associate,CBS_AP_Team,EU,15276.32,2.5,18-07-2025 20:12,EMP-1002
156,CASE-865416,Supply Chain,Order Fulfillment,ACT-5101689,Validate Invoice,EMP-8118,Human,SAP ECC,26-06-2025 09:43,46:07.2,2.22,TRUE,FALSE,,0,2.22,TRUE,Validation Failure,TRUE,3,TRUE,0,0.586,Sr Analyst,CBS_SC_Team,US,,0.5,26-06-2025 08:02,EMP-1001
157,CASE-275073,F&A,Payroll,ACT-2980663,Receive Goods,BOT-130,Bot,Workday,10-11-2025 18:47,56:20.2,8.92,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.244,Bot,CBS_HR_Team,EU,,0.64,10-11-2025 17:41,EMP-1001
158,CASE-158132,F&A,AR,ACT-3639223,Validate Candidate,EMP-2685,Human,Excel,20-09-2025 03:15,26:56.2,11.47,TRUE,FALSE,,0,11.47,FALSE,,FALSE,0,TRUE,0,2.226,Manager,CBS_Payroll_Team,EU,,0.5,20-09-2025 01:17,ingest_job_v2
159,CASE-287654,Supply Chain,Procurement,ACT-8035849,Approve Leave,EMP-5067,Human,PeopleSoft,08-10-2025 01:34,36:22.2,2.17,TRUE,TRUE,RPA,58.58,2.17,FALSE,,FALSE,0,TRUE,0,2.729,SME,CBS_AP_Team,EU,,0.5,08-10-2025 01:25,EMP-1002
160,CASE-396020,Supply Chain,Inventory,ACT-2449308,Validate Candidate,EMP-1130,Human,Workday,20-03-2025 06:23,33:51.2,10.42,TRUE,TRUE,API,72.86,10.42,FALSE,,FALSE,0,FALSE,47.894,1.647,Associate,CBS_SC_Team,India,,0.87,20-03-2025 06:03,ingest_job_v1
161,CASE-529954,F&A,Payroll,ACT-1160974,Create Purchase Order,SYSTEM-10,System,CustomPortal,13-09-2025 14:30,34:37.2,3.67,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.013,System,CBS_AP_Team,India,19663.16,0.5,13-09-2025 12:58,EMP-1001
162,CASE-197545,F&A,AR,ACT-9720112,Resolve Exception,EMP-7102,Human,PeopleSoft,18-10-2025 18:55,18-10-2025 19:03,8,TRUE,TRUE,RPA,52.96,8,FALSE,,FALSE,0,TRUE,0,1.711,Sr Analyst,CBS_Payroll_Team,EU,13265.76,0.5,18-10-2025 16:56,EMP-1002
163,CASE-834764,Supply Chain,Inventory,ACT-8596016,Validate Candidate,EMP-2223,Human,Oracle EBS,23-02-2025 04:39,47:16.8,8.03,TRUE,FALSE,,0,8.03,FALSE,,FALSE,0,TRUE,0,0.755,Manager,CBS_AP_Team,US,,0.5,23-02-2025 03:53,ingest_job_v2
164,CASE-573869,F&A,Payroll,ACT-3011815,Schedule Shipment,EMP-5984,Human,CustomPortal,02-10-2025 00:19,25:37.4,6.14,TRUE,TRUE,API,22.61,6.14,FALSE,,FALSE,0,TRUE,0,3.976,Approver,CBS_AP_Team,EU,6011.87,0.53,01-10-2025 22:29,EMP-1002
165,CASE-682959,Supply Chain,Order Fulfillment,ACT-8751799,Approve Invoice,EMP-3290,Human,SAP ECC,05-01-2025 23:26,27:32.6,0.76,TRUE,TRUE,Workflow,21.11,0.76,FALSE,,FALSE,0,TRUE,0,1.502,SME,CBS_SC_Team,EU,,0.5,05-01-2025 21:28,ingest_job_v1
166,CASE-122859,Supply Chain,Order Fulfillment,ACT-8439543,Resolve Exception,BOT-194,Bot,CustomPortal,19-11-2025 10:09,24:00.8,14.43,FALSE,FALSE,,0,0,FALSE,,FALSE,0,FALSE,2.526,0.731,Bot,CBS_HR_Team,US,,1.36,19-11-2025 09:18,EMP-1002
167,CASE-130914,F&A,MonthEndClose,ACT-6938182,Post Journal,EMP-4066,Human,Workday,20-04-2025 00:26,29:05.4,3.09,TRUE,TRUE,Workflow,12.95,3.09,FALSE,,FALSE,0,TRUE,0,1.035,Sr Analyst,CBS_HR_Team,India,11036.24,0.5,19-04-2025 23:32,ingest_job_v2
168,CASE-773870,Supply Chain,Order Fulfillment,ACT-1327658,Create Purchase Order,SYSTEM-55,System,PeopleSoft,31-07-2025 19:16,31-07-2025 19:18,1.65,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.404,System,CBS_Payroll_Team,India,,0.5,31-07-2025 19:12,EMP-1001
169,CASE-726121,F&A,Payroll,ACT-8913550,Validate Invoice,EMP-4813,Human,Oracle EBS,09-02-2025 05:19,09-02-2025 05:19,0.5,TRUE,TRUE,Workflow,32.65,0.5,FALSE,,FALSE,0,TRUE,0,3.677,Manager,CBS_Payroll_Team,India,,0.5,09-02-2025 04:56,ingest_job_v2
170,CASE-721301,F&A,Payroll,ACT-1473227,Resolve Exception,EMP-6761,Human,Excel,08-08-2025 05:11,08-08-2025 05:18,7.15,TRUE,TRUE,Workflow,81.12,7.15,FALSE,,FALSE,0,TRUE,0,4.001,SME,CBS_AR_Team,India,807.38,0.5,08-08-2025 04:03,EMP-1002
171,CASE-100716,F&A,AR,ACT-3189251,Update Inventory,EMP-3907,Human,CustomPortal,25-11-2025 05:17,25-11-2025 05:26,9.05,TRUE,FALSE,,0,9.05,TRUE,Validation Failure,TRUE,1,TRUE,0,3.248,Sr Analyst,CBS_HR_Team,US,,0.88,25-11-2025 05:04,EMP-1001
172,CASE-416423,F&A,AR,ACT-8329435,Receive Goods,BOT-598,Bot,Email,04-05-2025 13:17,04-05-2025 13:18,0.5,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.883,Bot,CBS_AR_Team,US,,0.5,04-05-2025 12:01,ingest_job_v2
173,CASE-496764,F&A,Payroll,ACT-3981450,Post Journal,EMP-7415,Human,CustomPortal,27-10-2025 16:39,45:19.4,5.74,TRUE,FALSE,,0,5.74,TRUE,Incorrect Approval,TRUE,3,TRUE,0,0.979,Associate,CBS_AP_Team,India,,0.5,27-10-2025 15:54,EMP-1001
